,covid-free
13739,0.0
17996,0.0
14897,0.0
14589,0.0
11503,0.0
18366,0.0
16279,0.0
17484,0.0
16907,0.0
18163,0.0
17267,0.0
15040,0.0
19559,0.0
18883,0.0
17648,0.0
16417,0.0
15467,0.0
19513,0.0
17197,0.0
10592,0.0
10505,0.0
14345,0.0
14653,0.0
14892,0.0
18869,0.0
15693,0.0
16766,0.0
13899,0.0
10377,0.0
14759,0.0
12858,0.0
13042,0.0
16040,0.0
12681,0.0
16675,0.0
18948,0.0
16578,0.0
16558,0.0
17594,0.0
15353,0.0
11209,0.0
15675,0.0
14661,0.0
17809,0.0
18100,0.0
14169,0.0
15606,0.0
16206,0.0
14748,0.0
14394,0.0
12775,0.0
15190,0.0
13069,0.0
19112,0.0
18583,0.0
14484,0.0
10695,0.0
10076,0.0
12440,0.0
15868,0.0
11733,0.0
13343,0.0
13624,0.0
17957,0.0
19753,0.0
19860,0.0
15924,0.0
12118,0.0
11076,0.0
12199,0.0
10123,0.0
17458,0.0
10806,0.0
12150,0.0
10674,0.0
15913,0.0
14459,0.0
13009,0.0
11618,0.0
12665,0.0
10340,0.0
13545,0.0
17530,0.0
12394,0.0
15447,0.0
16623,0.0
13463,0.0
16360,0.0
19592,0.0
13248,0.0
16957,0.0
13666,0.0
16591,0.0
13482,0.0
10308,0.0
16329,0.0
17107,0.0
16532,0.0
10127,0.0
17776,0.0
14252,0.0
12120,0.0
16533,0.0
11777,0.0
13857,0.0
17324,0.0
15297,0.0
16913,0.0
13232,0.0
19228,0.0
13148,0.0
15613,0.0
12930,0.0
15172,0.0
15103,0.0
15247,0.0
14177,0.0
16116,0.0
11223,0.0
16165,0.0
15761,0.0
18523,0.0
14963,0.0
19233,0.0
18108,0.0
13622,0.0
11900,0.0
15906,0.0
13403,0.0
15480,0.0
13046,0.0
15572,0.0
18500,0.0
18507,0.0
10379,0.0
16898,0.0
14851,0.0
15451,0.0
12746,0.0
14116,0.0
16091,0.0
14196,0.0
15135,0.0
11553,0.0
10616,0.0
18307,0.0
11643,0.0
18779,0.0
13877,0.0
14314,0.0
16209,0.0
12632,0.0
17630,0.0
11914,0.0
18720,0.0
12451,0.0
14161,0.0
13599,0.0
11802,0.0
11936,0.0
15239,0.0
14369,0.0
15145,0.0
12375,0.0
12580,0.0
12894,0.0
17961,0.0
14531,0.0
18155,0.0
15468,0.0
18412,0.0
11061,0.0
10723,0.0
19935,0.0
13336,0.0
14324,0.0
10583,0.0
14604,0.0
18711,0.0
15652,0.0
15099,0.0
17477,0.0
11766,0.0
11947,0.0
15672,0.0
16248,0.0
14475,0.0
15700,0.0
13043,0.0
19511,0.0
12188,0.0
10745,0.0
10089,0.0
13576,0.0
11007,0.0
13456,0.0
16066,0.0
16373,0.0
13128,0.0
17981,0.0
