,covid-free
19471,0.0
19558,0.0
16931,0.0
19111,0.0
18732,0.0
18382,0.0
17695,0.0
12039,0.0
10325,0.0
11631,0.0
12780,0.0
16082,0.0
18007,0.0
12743,0.0
14939,0.0
18742,0.0
19804,0.0
15111,0.0
18262,0.0
16277,0.0
13400,0.0
19167,0.0
11895,0.0
18899,0.0
13433,0.0
10311,0.0
14207,0.0
13208,0.0
18507,0.0
16757,0.0
14085,0.0
13681,0.0
17060,0.0
12754,0.0
16968,0.0
19389,0.0
13902,0.0
15138,0.0
14676,0.0
17209,0.0
15710,0.0
10831,0.0
12398,0.0
16042,0.0
14168,0.0
15711,0.0
17534,0.0
15357,0.0
13611,0.0
13507,0.0
18644,0.0
13046,0.0
17059,0.0
10654,0.0
17344,0.0
17488,0.0
17742,0.0
11218,0.0
13569,0.0
14324,0.0
19450,0.0
13618,0.0
11695,0.0
13644,0.0
13504,0.0
17538,0.0
19308,0.0
13035,0.0
15504,0.0
10518,0.0
18425,0.0
17075,0.0
16741,0.0
11098,0.0
16809,0.0
12484,0.0
13773,0.0
17678,0.0
18019,0.0
12544,0.0
12330,0.0
13179,0.0
18157,0.0
18146,0.0
14607,0.0
11060,0.0
14323,0.0
11902,0.0
13783,0.0
17838,0.0
12933,0.0
18670,0.0
10206,0.0
19864,0.0
16454,0.0
19703,0.0
14222,0.0
11172,0.0
19549,0.0
16849,0.0
10560,0.0
15783,0.0
18236,0.0
16649,0.0
16067,0.0
15886,0.0
19942,0.0
12406,0.0
11364,0.0
19327,0.0
11739,0.0
11469,0.0
14387,0.0
18516,0.0
18589,0.0
10222,0.0
12475,0.0
13417,0.0
12159,0.0
13298,0.0
18848,0.0
11866,0.0
11800,0.0
15018,0.0
19147,0.0
11969,0.0
10238,0.0
13258,0.0
16894,0.0
13675,0.0
15159,0.0
18680,0.0
14601,0.0
11647,0.0
11789,0.0
12289,0.0
19377,0.0
17251,0.0
18577,0.0
16748,0.0
13319,0.0
13289,0.0
15502,0.0
11228,0.0
17682,0.0
10036,0.0
19734,0.0
10251,0.0
13490,0.0
15002,0.0
14666,0.0
19075,0.0
14278,0.0
18206,0.0
16645,0.0
17792,0.0
17610,0.0
13958,0.0
18563,0.0
10777,0.0
18064,0.0
16250,0.0
19820,0.0
16178,0.0
14245,0.0
15740,0.0
14303,0.0
18395,0.0
14477,0.0
13789,0.0
16904,0.0
17440,0.0
19999,0.0
11551,0.0
12041,0.0
17782,0.0
15420,0.0
11808,0.0
17532,0.0
11046,0.0
12194,0.0
13096,0.0
13538,0.0
10607,0.0
19546,0.0
17855,0.0
17575,0.0
19453,0.0
12597,0.0
12433,0.0
18735,0.0
13833,0.0
14841,0.0
11341,0.0
14850,0.0
19931,0.0
16127,0.0
16459,0.0
10133,0.0
13965,0.0
