,covid-free
19426,0.0
13601,0.0
15728,0.0
16772,0.0
11802,0.0
11020,0.0
14667,0.0
12776,0.0
18969,0.0
11415,0.0
10977,0.0
13908,0.0
17190,0.0
11404,0.0
18141,0.0
17134,0.0
16799,0.0
12148,0.0
14400,0.0
15708,0.0
16215,0.0
12269,0.0
10253,0.0
18254,0.0
17412,0.0
17088,0.0
14828,0.0
19248,0.0
16267,0.0
12593,0.0
10966,0.0
10902,0.0
15797,0.0
11012,0.0
14974,0.0
19326,0.0
13728,0.0
16198,0.0
19846,0.0
12650,0.0
16471,0.0
19482,0.0
10987,0.0
15933,0.0
18195,0.0
15621,0.0
10785,0.0
11018,0.0
15123,0.0
13442,0.0
16152,0.0
17337,0.0
17770,0.0
18649,0.0
19497,0.0
12644,0.0
17065,0.0
12715,0.0
15345,0.0
10476,0.0
10686,0.0
16677,0.0
17432,0.0
12272,0.0
17658,0.0
18047,0.0
15096,0.0
14279,0.0
16726,0.0
12296,0.0
12072,0.0
18288,0.0
14244,0.0
16008,0.0
13558,0.0
11657,0.0
18058,0.0
10349,0.0
19253,0.0
17620,0.0
16441,0.0
16697,0.0
11734,0.0
13765,0.0
12453,0.0
14256,0.0
13849,0.0
11089,0.0
16950,0.0
19410,0.0
11418,0.0
11624,0.0
12226,0.0
16042,0.0
12438,0.0
13048,0.0
17151,0.0
10851,0.0
12794,0.0
19185,0.0
18423,0.0
18885,0.0
14682,0.0
11080,0.0
14369,0.0
18635,0.0
14923,0.0
17906,0.0
10565,0.0
16883,0.0
14902,0.0
12378,0.0
19721,0.0
13874,0.0
11272,0.0
18689,0.0
10422,0.0
10369,0.0
15974,0.0
14578,0.0
15911,0.0
17606,0.0
15842,0.0
11314,0.0
19239,0.0
10156,0.0
12043,0.0
19335,0.0
11527,0.0
11115,0.0
16812,0.0
19073,0.0
13722,0.0
13215,0.0
12615,0.0
16050,0.0
18175,0.0
14240,0.0
11749,0.0
18300,0.0
16009,0.0
19856,0.0
12607,0.0
16921,0.0
17689,0.0
15267,0.0
19251,0.0
11472,0.0
15488,0.0
15182,0.0
11905,0.0
13428,0.0
10838,0.0
18490,0.0
16909,0.0
11830,0.0
19845,0.0
17753,0.0
11175,0.0
14154,0.0
14305,0.0
11249,0.0
10865,0.0
18361,0.0
15148,0.0
13329,0.0
10695,0.0
10194,0.0
14127,0.0
18998,0.0
11866,0.0
15487,0.0
10035,0.0
19793,0.0
18338,0.0
12465,0.0
12402,0.0
15446,0.0
17449,0.0
14113,0.0
18354,0.0
16016,0.0
19907,0.0
19628,0.0
17249,0.0
15599,0.0
18760,0.0
17012,0.0
19470,0.0
10391,0.0
16837,0.0
13678,0.0
16817,0.0
10287,0.0
16161,0.0
15257,0.0
14208,0.0
19817,0.0
10175,0.0
10119,0.0
